"component","beta","lambda","omega_i","A_1","A_2","A_3","A_4","A_5","A_6","A_7","A_8","A_9","A_10","A_11","A_12","A_13","A_14","A_15","A_16","A_17","A_18","A_19","A_20","A_21","A_22","A_23","A_24","A_25","A_26","A_27","A_28","A_29","A_30","A_31","A_32","A_33","A_34","A_35","A_36","A_37","A_38","A_39","A_40","A_41","A_42","A_43","A_44","A_45","A_46","A_47","A_48","A_49","A_50","convergence_i","n_iterations_i","pen_loglik_i","loglik_i","df_i","aic_i","bic_i","penalty","HLag_structure","MAD_i_insample","count_non_zero_coef_i","Model_id","loglik_full_data","df_full_data","aic_full_data","bic_full_data","MAD_in_sample","count_non_zero_coef_full_data","pen_loglik_full_data","MSFE_forecast","MAD_forecast","MAPE_forecast"
4,10.8458559525707,7.82317e-05,0.0376419867830911,0.0849842001653831,0.0511147080671559,0.0576302649964531,0.0856497648751393,-0.0187648702298119,-0.00629691946374353,0.141738779755549,0.0614413369167288,0.140053859688563,0.0899662053666331,-0.00212968790799955,0.00947012286397228,-0.0647803899035373,0.161544613442427,0.0382664461080004,-0.0301166100131204,0.0265618347257249,0.0137014662849265,0.0504911246404675,0.0181848774001755,0.00893059334996514,0.0307343401161905,-0.0104225041849299,0.0124811735545895,-0.0578771979787395,-0.000782274092103587,0.00477940142715748,-0.00173618274966956,-0.025766684366091,0.0376052947454176,0.0316486550747041,-0.0166274128896678,0.00055432557458704,-0.010506992672549,-0.00991912384928969,8.03885173623211e-05,0.0206260689360128,-0.0674563768595939,-0.0034538553687034,0.0276654409317947,0.0482708486634859,-0.0469262637448172,0.0363090951615053,-0.0368020090683001,0.0167444848338839,-0.00822681787168288,0.0371091585631747,0.0310231570152617,-0.0614576838958552,0.0111362137821359,4,994,-0.178748013681597,-267.9370172784,49,633.8740345568,894.221833524225,"group-scad","elementwise",0.246321092068786,49,"Model20",-1174.01730500802,249,2846.03461001604,4169.19243109277,0.243113646959682,249,-0.782681798955518,0.16955450520934,0.330486716424212,0.236462656758425
5,10.8458559525707,7.82317e-05,0.0298301267757955,0.0574670701927497,0.0591314539338614,0.0123136801624251,0.0239029667239855,-0.00468551222522928,0.183505474981222,0.128049179686458,0.0504576199734012,0.0708199971278686,0.00298285521084191,0.0483145818309785,0.0957035456105794,-0.0448892368033815,0.184428633225614,0.0310493263225908,0.0618947832002153,0.0531518887051075,0.181609858492741,0.153461214229319,-0.0476882290560136,-0.0275362787706726,0.0566678557603245,-0.0301763991511991,0.0497840537378382,0.091526511534285,0.0300712028502972,0.0127068030941169,-0.00505001017411015,-0.0412157788075492,-0.0172251331194091,0.0660618046021631,0.019819994594709,0.00257436873560299,-0.00456361435667892,-0.0077109514377736,-0.0055665941707895,0.0590705605357454,-0.0838725979702548,-0.0270906590492724,0.0508018455552207,0.0205985879391124,0.0124308873342204,0.01033946585859,-0.0267372097066709,0.0331631196218158,0.012134660233667,0.0343177123635128,-0.00726846102211137,-0.0232442251287448,0.0288531134885952,1,2075,-0.0919649370347864,-136.189733376663,50,372.379466753326,638.040486107841,"group-scad","elementwise",0.240258723429673,50,"Model20",-1174.01730500802,249,2846.03461001604,4169.19243109277,0.243113646959682,249,-0.782681798955518,0.16955450520934,0.330486716424212,0.236462656758425
1,10.8458559525707,0.2967086467,0.0249518920044541,0.0884954635963866,0.00421323125294656,0.00118844543423958,0.00259882273444761,0.0477227277423168,0.0128382562508135,0.00273858269289296,0.000870623640356364,0.0034821562919742,0.000647395433330479,0.000188700889464811,0.000699965858766498,0.000141873456555485,0.00807847002233881,0.000746100322630614,0.000328952163183293,6.92390515609048e-05,0.000332834856676666,0.00292009983121126,0.00028187263623775,-7.54140809347199e-05,9.09943812324809e-05,-0.000207328244469103,-4.59033688935052e-05,-3.23852110540011e-05,2.16872003099334e-05,0.000131806555175511,5.52121585265652e-05,0.000189063661520259,7.11678839826857e-05,0.000107556549750534,0.000109005659846016,6.39009130864785e-05,0.000267391277323767,-1.66114024575118e-05,-4.24908162256123e-05,-5.42693100203924e-06,6.46344639265949e-05,0.000126561055095935,-1.02616621551214e-05,7.77216060101965e-05,-1.23068326540854e-05,5.85649399746757e-05,-7.87976432846328e-05,-4.39632166658891e-06,-1.68667079730269e-05,-1.00175720104117e-06,-1.37506347693163e-05,0.000104945415220893,2.95785802127172e-05,1,2057,-0.331383368862557,-406.479117666111,27,866.958235332222,1010.41518578366,"group-scad","elementwise",0.262183638699667,27,"Model3",-2093.3683399305,120,4426.736679861,5064.40309965702,0.269979500783271,120,-2.90197824362877,0.195741473041738,0.378195359943422,0.273643788879202
2,10.8458559525707,0.2967086467,0.0595131800317124,0,0.241545058533846,0,0,0,0,0.299354419765054,0,0,0,0,0.180517216216544,0,0,0,0,0.287203896587857,0,0,0,0,-0.104974585361123,0,0,0,0,0.108525712590401,0,0,0,0,0.0989035921390947,0,0,0,0,0.0303060148123083,0,0,0,0,-0.0228543932009076,0,0,0,0,0.000956291834670216,0,0,0,1,395,-0.987823255302889,-502.637789576436,10,1025.27557915287,1078.40778302378,"group-scad","elementwise",0.278288998845097,10,"Model3",-2093.3683399305,120,4426.736679861,5064.40309965702,0.269979500783271,120,-2.90197824362877,0.195741473041738,0.378195359943422,0.273643788879202
3,10.8458559525707,0.2967086467,0.00712643772041824,0.0274427772129516,0.0161501552835213,0.328946475399901,-5.99021414262445e-05,0.0315079404008238,0.00453531417234217,0.0170780582675661,0.194141774861027,0.000169727084258358,0.0127459984046721,-5.03582365429014e-05,0.00128349208343566,0.0455045476221455,6.25794885133499e-05,0.0103922089031656,-0.000115787645569935,0.000377366527960724,0.022046089357475,0.000214868868335904,0.00180511451194536,3.65544835861348e-05,4.52931215780197e-05,0.00170647893530549,4.33826342520022e-05,0.000238329479752785,1.92868382146624e-05,0.000126651431925791,0.000843532783499338,2.30320589670598e-05,0.000242989452769314,1.76733884318677e-05,-1.06905055573218e-05,0.000107569396394697,1.01497842032953e-05,0.000137457770538767,-3.512997020261e-05,1.11852414765329e-05,0.000163702568427755,-2.38748897978644e-05,-1.58721793792768e-05,2.25814361062008e-05,-3.22479790496735e-06,9.28897929791281e-07,5.26707173740906e-05,-1.86128500523543e-05,-1.75165239801458e-05,6.8842207859761e-05,3.22438679092866e-05,-1.52630411804608e-07,2.9833714272337e-05,5,3000,-0.512438479114371,-413.026477738564,25,876.052955477127,1008.88346515438,"group-scad","elementwise",0.27055807923121,25,"Model3",-2093.3683399305,120,4426.736679861,5064.40309965702,0.269979500783271,120,-2.90197824362877,0.195741473041738,0.378195359943422,0.273643788879202
4,10.8458559525707,0.2967086467,0.00699334488425885,0.0275064749329393,0.00449196284724818,0.0332948592829135,0.0709413541305027,0.0718211855200585,0.000103508687943346,0.00407747643019825,0.0178154163350404,0.190262101118535,0.0217220541641372,0.000415880580508718,2.29050603064643e-05,0.00195717668480738,0.0760129462543955,0.0152171796143709,9.92737453438535e-05,8.39988348166689e-05,0.00027333310991294,0.0298596320132031,0.00526684881332334,3.8664876195676e-05,0.000109460660584303,-4.53823594984007e-05,0.000168918071094506,0.00142237544309469,0.000136930057223601,4.57064156069899e-05,0.000169667011529618,-9.65761132048947e-05,0.00101614718547783,-2.58088033049664e-05,3.16406180976792e-05,7.8770265362274e-05,-2.36491451804597e-05,0.000255251543909173,5.96310583620847e-05,8.10748525828694e-05,2.18198842807989e-05,6.39032452692759e-06,5.39616257316136e-05,-2.7030601759507e-06,-5.92690635509823e-06,-2.13598201805539e-05,-2.25169778717708e-05,2.18683213929689e-05,9.43177744825687e-05,2.42131064014655e-06,5.15918834630648e-06,-8.75231186663293e-07,8.24047870703097e-06,1,1534,-0.479416319755842,-378.131077650349,24,804.262155300697,931.779444590865,"group-scad","elementwise",0.260559227902269,24,"Model3",-2093.3683399305,120,4426.736679861,5064.40309965702,0.269979500783271,120,-2.90197824362877,0.195741473041738,0.378195359943422,0.273643788879202
5,10.8458559525707,0.2967086467,-8.44574195938974e-05,0.0571019901750635,0.012866234934377,0.0084255508030166,0.02399066600675,0.231847561643111,0.0371652176786764,0.033846114948092,0.0206127981343733,0.039261059904396,0.102491708020875,0.00127431999934199,0.00285666699703252,0.00427753554313579,0.014127911976782,0.119835051340848,0.000339008302446569,0.00215078179741097,0.00337089774353476,0.0150202757588653,0.0533830153515659,-4.53813067516183e-05,0.000397512376168857,2.82603571603434e-05,0.00643660572176914,0.03507081315299,0.000100144210776066,0.000335450361617013,0.00020101693565203,0.00128154577470608,0.020161685985405,5.25347972465372e-05,2.29017883701761e-05,0.000220742604046768,0.000549722289588625,0.00470179730391758,-3.75065807696877e-05,-1.85758746542273e-05,2.83728308365411e-05,4.7931563700614e-05,0.00188513101203992,-5.02816492416369e-06,1.28270130402884e-06,6.1271716737093e-05,0.000102997881765549,0.000900329829518646,3.28872321905003e-05,5.86992997506342e-05,3.67395405743191e-05,3.97510176938737e-06,-4.69480089805674e-05,1,1157,-0.590916820593111,-388.595477619388,34,845.190955238777,1025.84044839985,"group-scad","elementwise",0.27830755923811,34,"Model3",-2093.3683399305,120,4426.736679861,5064.40309965702,0.269979500783271,120,-2.90197824362877,0.195741473041738,0.378195359943422,0.273643788879202
1,10.8458559525707,0.1827274893,0.0356085391445327,0.0337856662656463,0.0248135917133128,0.0304693879347007,0.0238647147552026,0.00203756046107777,-0.0195736984144396,0.00824520064368484,0.0246410009888094,0.00613174565476548,0.0184050174488311,0.0220314491277921,0.000389400360783191,0.00464977810189114,0.00848035888154437,0.0197415735749729,0.00538209880852816,0.00222982631497723,9.72213181573611e-05,0.00171542797515363,0.000798906779861953,0.0230446082575915,-0.000102963637983878,-2.58277144794853e-05,0.000346221307243732,-0.000570574562943962,0.00806297551612564,0.000206301365329518,-2.05607074780802e-05,-0.000134590255165882,0.000796487026332223,0.000419863200434214,0.000179259705062599,-0.000101746302812595,0.000145025275167792,-0.00036001250492025,-0.000520684058662155,0.000990116514456091,0.000132862416562131,-7.0085166640155e-05,-4.25111235257471e-05,6.61709566597011e-05,-0.00010108783542671,-5.88949635423763e-05,0.000103846446312731,6.14125851056647e-05,-0.000111179845465464,-3.3620627111807e-05,4.02024338977533e-05,-4.07426968432125e-06,-1.46887300233349e-05,1,2580,-0.328935798986735,-375.557911717609,38,827.115823435219,1029.01819814465,"group-scad","elementwise",0.257564334370249,38,"Model4",-1807.58169812358,151,3917.16339624717,4719.56030782382,0.261050169220934,151,-2.31490908851821,0.209866966491284,0.41141231053759,0.304083325177521
2,10.8458559525707,0.1827274893,0.0484809354342704,0,0.213406762653112,0,0,0,0.00246283331404709,0.273955989884992,0,0,0,0,0.180517216216544,0,0,0,0,0.287203896587857,0,0,0,0,-0.182564982102369,0,0,0,0,0.108525712590401,0,0,0,0,0.0989035921390947,0,0,0,0,0.0303060148123083,0,0,0,0,-0.0228543932009076,0,0,0,0,0.0274727961291658,0,0,0,1,395,-0.709645391398235,-482.407362941136,11,986.814725882272,1045.26015014027,"group-scad","elementwise",0.272455394961293,11,"Model4",-1807.58169812358,151,3917.16339624717,4719.56030782382,0.261050169220934,151,-2.31490908851821,0.209866966491284,0.41141231053759,0.304083325177521
3,10.8458559525707,0.1827274893,0.0160820314193993,0.034397237096467,0.00533555046965241,0.122874408758954,0.017139999821376,0.0222444454183789,0.0281311412763888,0.00297171989571392,0.13374514274744,0.00211450254300303,0.0169660743088538,0.00232568566121294,0.00183483829568568,0.161017043761802,-0.00051348375225565,0.0125691002666646,0.0052895189849441,0.00053705994582621,0.190841595135021,0.000978066155150725,0.0110030234127623,-0.000252657679519522,0.000373838955412526,0.0205513827119036,0.000419463313152518,0.00197989016022871,0.000331832700313568,7.63836467965346e-05,0.00760658857944351,2.76960261234771e-05,0.000814673245978145,7.10418016387393e-05,0.000117053045805212,0.00383958076769637,5.13184948912019e-05,0.000557465495726079,-3.42723041266351e-06,-4.11239201529952e-05,3.82130855080457e-05,3.61221056529958e-05,0.000249090362869107,1.55641352025959e-07,-4.1878565464856e-05,0.000322885970566506,1.62469002855473e-05,0.000254257706161134,-8.39922112876254e-06,4.39176863474879e-05,-3.25763813044514e-05,6.38293146766212e-06,0.000157565050407508,1,1019,-0.43576845451626,-310.853196210843,35,691.706392421685,877.669105969846,"group-scad","elementwise",0.256720736331566,35,"Model4",-1807.58169812358,151,3917.16339624717,4719.56030782382,0.261050169220934,151,-2.31490908851821,0.209866966491284,0.41141231053759,0.304083325177521
4,10.8458559525707,0.1827274893,0.0213125687985881,-0.000140834408862877,0.0292031782940268,0.0722793144533649,0.0938441107584104,0.013231965575489,0.000159601192751145,0.0145675711572853,0.00441930082350546,0.301906605336935,0.0370475511253829,-0.000176485577260658,0.00108805576216233,0.00513627242796706,0.10296058959666,0.00669929671387448,7.44410796587768e-05,0.000212186106610021,0.00245114333496087,0.00499070453085416,0.00781908379660268,-6.35584931536195e-06,0.000227834594151127,0.00149637349616829,0.00226248846011776,0.00222902074755461,-7.11008804344271e-06,1.09270975830038e-05,0.00112676921777931,0.000341813819477525,0.000713033279954012,3.61423562230821e-06,4.88123314289108e-05,0.000356818604979371,0.000276240736942132,0.000504388746347382,-1.38510315767137e-05,-3.77405614380648e-05,7.37733075200815e-05,-0.000125829144579047,3.12760650448724e-05,-8.61868367434176e-05,-7.28056452249365e-05,3.02507462072414e-06,-4.60506533953535e-06,0.000130827392347597,2.6666707360497e-05,3.66515905770731e-05,1.32597482173044e-06,1.83143092166722e-05,0.000127350701207207,1,735,-0.395876903116602,-328.171256234264,32,720.342512468527,890.365564855417,"group-scad","elementwise",0.253209379994776,32,"Model4",-1807.58169812358,151,3917.16339624717,4719.56030782382,0.261050169220934,151,-2.31490908851821,0.209866966491284,0.41141231053759,0.304083325177521
5,10.8458559525707,0.1827274893,0.022817094679165,-0.00217291251540171,-0.00435603416826102,0.0245868860789322,0.046792453826728,0.177343161462745,0.0129428843565321,0.0926338071676544,0.0154422718914127,0.0155153935909844,0.243989984107299,0.0011150119022286,0.0107956023377864,0.00425968781485456,0.0165364845204201,0.129523304135983,0.000113278709961426,0.000816482801755179,0.00592487076986136,0.00331367579350358,0.0977075787506964,0.000215845144062917,0.000258196032748622,0.000488690454288929,0.00013476511053902,0.0468421079313507,0.000135082556871049,3.07764554756391e-05,-3.02898695390291e-05,-0.000135132396318025,0.000560760958440997,1.24180080654816e-06,0.000260776192240164,2.66560796395039e-05,1.48579257129708e-05,0.000217633210153992,-0.000159041241857468,-0.000144356856939124,3.97369444861856e-05,0.000106546021377398,0.000109647989938247,2.62794885359688e-07,6.16899126804966e-05,0.000186348344129387,-1.1984087808617e-05,9.08081566798787e-05,4.09947227976936e-06,-1.88679602335548e-05,-3.12044087534931e-06,-1.274896967433e-05,-1.53811679391676e-05,1,1232,-0.444682540500374,-305.529643258011,35,681.059286516022,867.022000064182,"group-scad","elementwise",0.265301000446787,35,"Model4",-1807.58169812358,151,3917.16339624717,4719.56030782382,0.261050169220934,151,-2.31490908851821,0.209866966491284,0.41141231053759,0.304083325177521
1,10.8458559525707,0.1125323974,0.0364301380811508,0.0407644275890318,0.0150140336226487,0.0141736036536382,0.0795707459745898,0.0238027188695533,0.00681779493195336,0.0017752793375029,0.00422521974615336,0.0100472888065284,0.0165369709810972,0.00412024323127163,0.00362344034655944,-2.41089640462728e-05,0.00956548319283305,0.00745459807019504,0.000648907309149659,0.00142165673604348,0.000354377831226081,0.000276499021768537,0.00404469826025429,4.49032903574777e-05,0.000545214313314633,-7.17273080222648e-05,0.000330403662325933,0.00161218681987966,3.19357294510578e-05,-0.000223657211613584,-2.64241463116266e-05,0.000391605166649421,5.72812460199455e-05,0.000104672443843901,-1.46600446197663e-06,2.5973214965639e-05,9.46454118238975e-05,0.000151619181647953,-1.82006358217802e-05,6.98168679629782e-05,1.1830431606166e-05,1.60646926697582e-05,1.62736523239736e-05,-8.11456768027651e-05,-4.72166639243304e-06,-4.71656576726518e-05,7.22213760645912e-06,2.99212105374671e-05,-5.05864264082474e-05,1.5661572325027e-05,-7.55967859436436e-05,3.68310462188348e-05,2.64945224080844e-05,1,1810,-0.277740868821445,-368.645059575803,26,789.290119151607,927.433849215955,"group-scad","elementwise",0.256316022189517,26,"Model5",-1777.40746065338,121,3796.81492130677,4439.79522793442,0.260399122412181,121,-1.73766679651774,0.226230884876611,0.428601421370715,0.31829410265609
2,10.8458559525707,0.1125323974,0.0464074506483646,0,0.218694461685128,0,0,0,0,0.260578131623605,0,0,0,0,0.180517216216544,0,0,0,0,0.287203896587857,0,0,0,0,-0.10249792622211,0,0,0,0,0.0893478165961777,0,0,0,0,0.0775992346803877,0,0,0,0,0.00659634771382136,0,0,0,0,-0.0228543932009076,0,0,0,0,0.0010446682569063,0,0,0,1,423,-0.462906111567661,-449.059606194225,10,918.11921238845,971.251416259353,"group-scad","elementwise",0.268101756567491,10,"Model5",-1777.40746065338,121,3796.81492130677,4439.79522793442,0.260399122412181,121,-1.73766679651774,0.226230884876611,0.428601421370715,0.31829410265609
3,10.8458559525707,0.1125323974,0.0288334120118798,0.00562400177724862,0.0112272069427499,0.209335416940724,-0.00703105746428107,0.0224859744969613,0.00195059619467612,0.0121062161283899,0.210057005425144,0.00180505369872274,0.00925092359124173,0.00356121027439269,0.0013658533243789,0.161254762135967,0.00278585164032868,0.0204283028558135,0.000459598495231553,0.00041161013464376,0.189741704605085,0.00259440874402978,0.00589823724824894,4.50864980475097e-05,0.000132708721777385,-0.00472559943638334,0.000672846626106277,0.000109589456120176,-1.55435264622803e-05,0.000297352579864831,0.00112809300254288,-9.80032364633308e-05,4.48943866173657e-05,-1.90099473719577e-05,0.000287143707426128,0.000506356179131807,0.000365554248123015,6.40382118023074e-06,1.6624869417546e-05,4.8355812021961e-05,-2.52598343970655e-05,-5.28602022109663e-05,3.35321652224664e-05,4.80290005829603e-06,0.000129967248688729,-2.77361675087231e-05,0.000127795972269793,8.57527188041028e-05,-4.48497166330453e-05,3.04818975960543e-05,2.48547745056369e-05,-6.79670801990433e-05,-0.000147755651137642,1,1090,-0.327377654783146,-310.386523557312,32,684.773047114624,854.796099501514,"group-scad","elementwise",0.25691124807243,32,"Model5",-1777.40746065338,121,3796.81492130677,4439.79522793442,0.260399122412181,121,-1.73766679651774,0.226230884876611,0.428601421370715,0.31829410265609
4,10.8458559525707,0.1125323974,0.0327614266026367,0.0072204830084057,0.000958458228167881,0.0321593465330322,0.157888730104042,-0.0293311056578947,-5.11622967207426e-05,0.000327713621275196,0.0241872045546337,0.30153759872983,0.0336561007984322,-0.000280896381354213,-0.000268898234316754,-0.00184654123548679,0.328319605350003,-0.00177253060003435,-5.21262312493031e-05,-3.60983386613577e-05,0.00166542996873411,0.00480813470625302,0.00060632349441355,0.000125814377971173,-2.28556511277503e-05,0.000135092925103933,0.000259970631600749,-0.000194681948701584,0.000222053295264168,1.8293299519275e-05,0.000129097133208518,-0.000587470055301225,1.85831032410249e-05,5.02836313646988e-06,-3.34414873862783e-06,8.50131279802207e-05,4.87949029037541e-05,0.000163134678385446,1.91780058544143e-05,5.36584961851714e-05,-4.1428385512211e-05,2.63329249758331e-05,-4.34862769930639e-05,-0.000107910456719103,-7.18796914685126e-06,-7.53704529477317e-05,8.56993407484431e-05,2.45884899583403e-05,6.87566372714949e-06,-1.49969191577463e-05,0.000137872690765355,-3.32213256635262e-05,-1.85052457234686e-05,1,1303,-0.337504810178501,-345.057359781624,27,744.114719563247,887.571670014686,"group-scad","elementwise",0.256427378598206,27,"Model5",-1777.40746065338,121,3796.81492130677,4439.79522793442,0.260399122412181,121,-1.73766679651774,0.226230884876611,0.428601421370715,0.31829410265609
5,10.8458559525707,0.1125323974,0.0245613083198806,-0.000662503048907784,0.0235496196063428,0.00927012346542405,0.0502417241867528,0.176712068665548,0.0102731762106594,0.0243631433712812,0.0139166236679254,0.0551700548866568,0.28488101060547,0.000757733298585295,0.0240508794917528,0.00501107545544586,0.0261116680735129,0.0976692002322603,0.000143629004778394,0.00612516155618089,0.0124928095165164,0.0173291877400399,0.0702156864852027,0.000157630341064,0.000263992557840799,8.63503931665757e-05,0.0020744008414218,0.0485079498374383,-2.74557481813084e-05,-3.1368269037702e-05,-3.16930797723243e-05,7.42655046314708e-05,0.00237690056780303,-1.5851862929507e-06,-4.08433061590711e-06,8.45227336067106e-06,2.85138606279529e-05,0.00422773067204021,6.07402059035602e-05,6.28718219565659e-05,7.30431099443218e-06,-1.36591461460995e-05,-2.10164931165651e-05,2.93671176174609e-05,2.35234419763734e-05,-7.14902684177589e-06,2.91399045224848e-05,9.16896776952667e-05,3.01292276495953e-05,-4.14348150396621e-06,3.49086229781957e-05,8.36021733328298e-06,-3.82627058564608e-05,1,2378,-0.332137351166982,-298.445785431275,26,648.89157086255,787.035300926898,"group-scad","elementwise",0.264239206633258,26,"Model5",-1777.40746065338,121,3796.81492130677,4439.79522793442,0.260399122412181,121,-1.73766679651774,0.226230884876611,0.428601421370715,0.31829410265609
1,10.8458559525707,0.0693028756,0.0420758869603694,0.0165269700869471,0.000754929179425032,0.011519220012524,0.0640708305910895,0.0437065445111743,-0.00401736736300625,0.0126035036878839,0.0025751646455309,0.00117273718935979,0.0223775594585921,0.0095853789134905,0.00727084006111575,0.00202654980872896,0.0188710099122008,0.0235551351058111,0.000253523396951687,0.000185306408197997,0.00200136942607824,0.00464391713785149,0.00960453501057494,0.000232084540508277,1.39901284998157e-05,7.44062314242784e-05,0.000153602056662442,0.00161425585630403,-0.000137501551199375,0.000106392396879713,-5.00093324243661e-05,0.0011426115105966,9.7497920514256e-05,7.38261751673905e-05,0.000134441152596577,6.82423312619182e-05,0.000373815690038187,0.00055619297731028,-5.90726956724027e-06,-1.3664272792308e-05,9.82174663788175e-05,7.67304090572765e-06,3.86320210931542e-05,1.82470108560608e-05,-1.59039798863935e-05,-0.000154462765685434,1.42925931357577e-05,4.73141649659059e-05,-1.67702015321653e-06,-3.02102307829843e-05,-3.44334937123682e-05,-6.6698300391632e-06,-5.62845838459155e-06,1,1531,-0.264314190175949,-358.831858980877,30,777.663717961754,937.060329574463,"group-scad","elementwise",0.254773249647583,30,"Model6",-1528.5827651174,144,3345.16553023481,4110.36523399003,0.253519273524263,144,-1.32717211601277,0.206759883615715,0.405692633806138,0.300026212129229
2,10.8458559525707,0.0693028756,0.0237924336739401,0.106590504608629,0.136447210605486,0.0494497663625839,0.014303156916281,0.0102499860339612,0.0539414508025559,0.202430622613842,0.0153502076307916,0.00844317398351224,0.00711631830868399,0.000297486324714062,0.0627914162233143,0.000451186914754715,0.000242152093172236,-0.00489054786719201,0.00106138717990595,0.160045141484689,0.000992702431448789,0.000104702286616125,0.00669260099781305,0.000165148990148261,0.0255906490677376,-1.35524799256114e-06,4.5053649691117e-05,0.000759787395063979,-1.15565938266295e-05,-0.000171394358106108,0.000126820522588979,6.87661361950901e-05,0.000605113193510629,2.00976706037455e-05,-7.48410478914063e-05,-7.98411185114784e-05,-1.9054900256262e-05,7.31910632323588e-05,7.2622005322441e-05,8.18966611024576e-05,6.33202943265315e-05,-4.75989254623612e-06,4.59118437583059e-05,-3.58375050302059e-05,-2.12885469429393e-05,5.87671443789842e-05,8.25494914077056e-06,0.00031024791286511,4.21733659125988e-05,8.65465373211073e-05,2.69587501550325e-05,-4.61439007055259e-05,3.89262681645887e-05,1,1239,-0.283576969335846,-326.51776055164,27,707.03552110328,850.492471554718,"group-scad","elementwise",0.251680494064501,27,"Model6",-1528.5827651174,144,3345.16553023481,4110.36523399003,0.253519273524263,144,-1.32717211601277,0.206759883615715,0.405692633806138,0.300026212129229
3,10.8458559525707,0.0693028756,0.0275928565415443,0.0509780858639793,0.0161204026708711,0.13739054977567,-0.00572519531031047,0.0590028521973022,0.0132551082143146,0.0400971509042915,0.110203740316071,0.0116819165674801,0.0327858455211335,0.00697924284203003,0.0111944799659021,0.126597076137152,0.0173832216057224,0.046784992511561,0.00122190282957721,0.00158848888959423,0.172383400504551,0.0088136591096119,0.0228407525113264,0.000112130719825158,0.0018374831675757,-5.07939747977798e-05,0.000484702417217686,0.000553015754672195,0.000240170746925386,0.00117293714540583,0.000124738938074217,0.000156269826295119,0.000432083243812548,-5.81060611693526e-05,0.000346583987371705,-4.46459840552555e-05,0.000430665880119264,0.000220979687576562,6.53771792556436e-05,9.64419773811802e-05,1.88373673284488e-05,-4.37388275223289e-05,8.83839930470456e-06,2.65153993444167e-06,2.4068675043171e-05,9.95373976824977e-05,4.68980225188449e-05,-3.64930346224904e-05,3.81791596731231e-05,7.29529395129165e-05,3.33216113229438e-06,2.18906364717712e-05,2.10960063321153e-05,1,1905,-0.257255873305242,-270.82890144559,32,605.657802891179,775.680855278069,"group-scad","elementwise",0.25193482058848,32,"Model6",-1528.5827651174,144,3345.16553023481,4110.36523399003,0.253519273524263,144,-1.32717211601277,0.206759883615715,0.405692633806138,0.300026212129229
4,10.8458559525707,0.0693028756,0.0318144399539492,0.0259203376692099,0.0169471606139404,0.0259384422453834,0.122081426339949,0.0386048940870717,0.00753190404761322,0.0280892670403333,0.0293949737243006,0.244149997505797,0.0499658445030273,-0.000156703797457991,-0.00193863779066018,0.000639844129506348,0.155180440927353,0.00121543862015775,-7.624653710785e-05,-0.00126248112756214,-7.14822664946361e-05,0.0756621796321884,0.000572628126314692,-9.60655750568081e-06,0.00181390364799968,-0.000136090256966521,-0.000392054892995082,0.000756815543533692,8.85491748178866e-06,-0.00022877378935442,0.000226064693671096,0.000419310074939854,7.0561141986024e-05,6.57642317714372e-05,0.000133070342440463,-2.30439736109039e-06,2.16407386354021e-05,2.4330794130475e-05,-5.44085923884448e-05,0.000205927399794768,-2.67774480789791e-05,1.57282376922399e-05,2.71230614301842e-05,4.94624031387108e-05,-5.36721974153819e-05,-1.38302345087527e-05,2.4852379608551e-05,5.97286047956253e-05,1.89440182085773e-05,2.85313707961519e-05,9.27084412916763e-06,-8.18294334757104e-05,-1.89863842852018e-05,1,1806,-0.259076969105799,-300.941669236247,27,655.883338472493,799.340288923931,"group-scad","elementwise",0.250842213652235,27,"Model6",-1528.5827651174,144,3345.16553023481,4110.36523399003,0.253519273524263,144,-1.32717211601277,0.206759883615715,0.405692633806138,0.300026212129229
5,10.8458559525707,0.0693028756,0.02973405988369,0.0119382797622569,0.0353230801899753,0.0114134587630278,0.0374196523723299,0.124096654847811,0.0211815525624579,0.112339333626183,0.00569845560577686,0.0370289400269589,0.227871748779596,0.000191691750924844,0.0349751129034652,0.000562288401660385,0.032330437188635,0.152011657129749,0.000163347786718133,0.0177693246227963,0.00130845235366301,0.0216445853411976,0.0723859276725916,5.45657689669129e-05,0.000287495717660847,0.000154170692495468,0.00225093772354434,0.0890360137689876,2.89465514962176e-06,-6.27749346231971e-06,-0.000103251455955016,-0.000193405721654526,-0.0024343896156304,2.5244549505435e-05,-3.82328245608444e-05,4.48597189355105e-05,-2.40575077662764e-05,0.000319707690350289,-6.9498386292321e-06,6.47550845800833e-06,-4.10662441194221e-05,4.65341414631719e-05,8.35072144925441e-05,1.20938163285549e-05,1.02367154101881e-05,4.70681146594386e-05,3.6551125747817e-05,-1.92118915653529e-05,-6.1013766167936e-06,-2.33645757940578e-05,4.10881993386954e-05,-1.93348031696218e-05,3.82885565922315e-06,1,1739,-0.262948114089937,-266.446894301725,28,588.893788603451,737.663959441979,"group-scad","elementwise",0.258365589668516,28,"Model6",-1528.5827651174,144,3345.16553023481,4110.36523399003,0.253519273524263,144,-1.32717211601277,0.206759883615715,0.405692633806138,0.300026212129229
